2004-08-04 01:21:34.554563889,warning
2004-08-04 02:42:32.081925889,warning
2004-08-05 12:21:11.632995909,warning
2004-08-05 14:49:33.379114909,warning
2004-08-09 09:31:54.823223592,warning
2004-08-09 14:36:11.453036240,warning
2004-08-13 11:19:33.338448285,warning
2004-08-26 22:41:53.321268681,warning
2004-08-27 14:29:19.504032766,warning
2004-08-28 11:17:17.453744522,warning
2004-08-29 19:37:53.359562459,warning
2004-08-30 17:37:12.814793453,warning
2004-09-01 20:34:15.310687184,warning
2004-09-01 22:30:10.841300184,warning
2004-09-02 00:14:00.397745184,warning
2004-09-13 23:55:12.384852914,warning
2004-09-14 04:29:40.045587267,warning
2004-09-15 16:47:57.533780570,warning
2004-09-17 00:42:05.899206785,warning
2004-09-19 22:23:13.030986077,warning
2004-09-22 12:51:19.455141754,warning
2004-09-30 01:35:00.352773082,warning
2004-10-03 08:33:55.638251635,warning
2004-10-08 21:07:22.279946415,warning
2004-10-10 18:44:52.345316728,warning
2004-10-10 21:51:24.380171728,warning
2004-10-17 14:10:04.472514011,warning
2004-10-17 14:42:08.548257011,warning
2004-10-17 15:24:59.176620011,warning
2004-10-17 15:57:18.103270011,warning
2004-10-17 16:16:22.682504011,warning
2004-10-17 16:38:54.109190011,warning
2004-10-17 17:58:02.545311011,warning
2004-10-23 11:10:16.707136127,warning
2004-10-24 21:41:21.477671233,warning
2004-10-30 03:53:30.213993634,warning
2004-11-01 07:36:19.891282726,warning
2004-11-01 07:45:46.863595726,warning
2004-11-03 10:39:46.677505178,warning
2004-11-04 13:09:09.229863358,warning
2004-11-07 05:16:51.544237503,warning
2004-11-07 06:09:18.525746504,warning
2004-11-07 06:15:59.714680504,warning
2004-11-08 02:22:47.352788221,warning
2004-11-08 19:30:32.885244080,warning
2004-11-10 08:35:00.019698287,warning
2004-11-12 14:41:02.356809552,warning
2004-11-20 21:40:49.341958940,warning
2004-11-26 21:58:47.321968570,warning
2004-11-30 01:09:22.451829218,warning
2004-11-30 03:33:40.544043218,warning
2004-12-02 17:15:29.521113839,warning
2004-12-02 20:54:18.466265678,warning
2004-12-02 20:57:05.111974678,warning
2004-12-03 02:16:12.076088950,warning
2004-12-04 10:28:36.544522057,warning
2004-12-12 22:41:39.727351324,warning
2004-12-14 06:46:23.547103232,warning
2004-12-15 15:06:46.901231354,warning
2004-12-15 15:37:35.688889354,warning
2004-12-27 07:27:44.498474185,warning
2004-12-27 07:59:55.063518185,warning
2004-12-28 20:37:29.956376734,warning
2004-12-28 20:38:42.454337734,warning
2004-12-28 21:26:17.406547734,warning
2004-12-30 08:22:10.068444745,warning
2004-12-30 13:04:38.036622472,warning
2005-01-02 06:06:42.724303020,warning
2005-01-05 05:07:28.684881480,warning
2005-01-06 11:26:50.951460031,warning
2005-01-10 07:58:12.263061093,warning
2005-01-13 11:56:35.060176840,warning
2005-01-14 07:35:38.574510646,warning
2005-01-19 11:42:00.515258803,warning
2005-01-23 22:39:11.491968183,warning
2005-01-25 15:08:50.662416236,warning
2005-01-28 12:01:50.271202223,warning
2005-01-28 13:24:34.339626223,warning
2005-01-28 16:22:29.228366913,warning
2005-01-28 17:42:34.792970913,warning
2005-02-04 17:45:21.220666560,warning
2005-02-06 11:29:20.510304817,warning
2005-02-06 17:29:15.614606481,warning
2005-02-13 03:45:06.516509245,warning
2005-02-16 09:12:20.442969208,warning
2005-02-16 10:50:24.381192208,warning
2005-03-04 18:15:21.332179295,warning
2005-03-04 18:20:02.339441295,warning
2005-03-04 18:50:12.494727295,warning
2005-03-04 18:56:37.168659295,warning
2005-03-04 19:16:17.876858295,warning
2005-03-04 19:26:05.394943295,warning
2005-03-04 19:56:32.271230295,warning
2005-03-04 21:21:44.721951295,warning
2005-03-16 09:47:09.652136903,warning
2005-03-18 15:42:29.975074404,warning
2005-03-21 02:59:52.463808281,warning
2005-03-21 20:51:44.863152069,warning
2005-03-21 20:52:25.364052069,warning
2005-03-31 14:07:36.383914309,warning
2005-03-31 16:02:50.588305309,warning
2005-04-02 15:42:12.231698339,warning
2005-04-06 08:59:53.570770784,warning
2005-04-08 02:22:42.307403862,warning
2005-04-08 07:11:21.715078656,warning
2005-04-09 06:45:02.614134897,warning
2005-04-10 02:08:26.847147925,warning
2005-04-10 05:22:25.236382925,warning
2005-04-10 23:10:40.676765100,warning
2005-04-20 10:32:17.099286669,warning
2005-04-21 03:32:37.011916866,warning
2005-04-21 04:55:15.974821866,warning
2005-04-21 07:46:59.877018062,warning
2005-04-23 10:59:36.334802120,warning
2005-04-23 11:53:36.711125120,warning
2005-04-23 13:47:05.356876365,warning
2005-04-23 16:08:19.499617365,warning
2005-04-23 17:01:38.029730365,warning
2005-04-23 20:09:59.695202365,warning
2005-04-23 20:14:45.773342365,warning
2005-04-23 20:35:25.894700365,warning
2005-04-28 12:55:52.088931601,warning
2005-04-29 23:26:13.445461166,warning
2005-05-03 13:30:23.983722091,warning
2005-05-03 15:10:16.659183091,warning
2005-05-09 06:55:20.460123874,warning
2005-05-10 15:30:04.141659203,warning
2005-05-12 00:29:23.394955695,warning
2005-05-13 15:50:21.017860771,warning
2005-05-13 16:06:10.378330771,warning
2005-05-15 19:23:44.075931025,warning
2005-05-17 05:25:42.145288223,warning
2005-05-17 05:58:49.688557223,warning
2005-05-17 06:10:14.986607223,warning
2005-05-17 06:56:30.006555223,warning
2005-05-17 08:43:49.545870223,warning
2005-05-17 10:49:55.327146223,warning
2005-05-17 12:28:31.054325223,warning
2005-05-20 14:43:22.570950277,warning
2005-05-20 16:34:16.735799832,warning
2005-05-23 16:21:54.057401514,warning
2005-05-24 05:59:04.366234637,warning
2005-05-24 06:05:50.029915637,warning
2005-05-27 08:00:12.270658176,warning
2005-06-01 17:04:35.636400953,warning
2005-06-01 18:33:32.250642953,warning
2005-06-02 12:52:12.109741950,warning
2005-06-02 13:17:38.494381950,warning
2005-06-07 19:34:42.224223916,warning
2005-06-09 12:43:04.575055889,warning
2005-06-18 02:36:51.808321446,warning
2005-06-19 22:42:43.668127205,warning
2005-06-20 00:26:38.988105205,warning
2005-06-20 04:49:59.595086048,warning
2005-06-25 20:26:18.366345287,warning
2005-06-26 17:54:52.378865390,warning
2005-06-27 18:43:52.403000163,warning
2005-06-30 04:42:55.380832033,warning
2005-06-30 05:32:37.967210033,warning
2005-07-03 20:43:52.288945045,warning
2005-07-05 19:20:11.463942441,warning
2005-07-08 10:38:20.442641562,warning
2005-07-17 06:55:58.615300771,warning
2005-07-18 09:14:41.680436515,warning
2005-07-19 06:06:47.217439123,warning
2005-07-19 07:29:33.649262197,warning
2005-07-20 12:30:00.797164566,warning
2005-08-01 15:15:31.472462962,warning
2005-08-01 16:15:59.102882962,warning
2005-08-01 16:40:15.162897962,warning
2005-08-04 07:39:11.617521666,warning
2005-08-10 12:24:02.199644564,warning
2005-08-23 04:47:06.143342400,warning
2005-08-23 13:36:43.611459440,warning
2005-08-29 11:16:14.854902138,warning
2005-09-04 07:35:42.608352369,warning
2005-09-06 04:32:36.166817159,warning
2005-09-06 06:22:51.074566252,warning
2005-09-10 21:47:03.886626712,warning
2005-09-13 22:55:21.964209572,warning
2005-09-21 00:27:26.936646172,warning
2005-10-05 15:34:04.606754774,warning
2005-10-09 18:10:27.670156556,warning
2005-10-10 00:04:44.832467805,warning
2005-10-11 10:47:49.892935327,warning
2005-10-11 11:38:07.692560327,warning
2005-10-11 11:54:16.790663327,warning
2005-10-11 12:21:33.585191326,warning
2005-10-11 13:23:04.912699327,warning
2005-10-11 13:57:03.124181327,warning
2005-10-11 14:12:32.381311327,warning
2005-10-11 14:49:32.861823327,warning
2005-10-11 14:53:52.883799327,warning
2005-10-11 16:33:43.022066327,warning
2005-10-11 16:53:54.789005327,warning
2005-10-11 17:31:39.087214327,warning
2005-10-11 18:07:54.395800327,warning
2005-10-11 18:13:46.421264327,warning
2005-10-11 18:42:09.668097327,warning
2005-10-11 22:19:24.412492796,warning
2005-10-15 05:36:49.820355976,warning
2005-10-22 07:47:10.556485284,warning
2005-10-28 14:47:31.549856206,warning
2005-10-28 15:06:52.748869206,warning
2005-10-28 18:32:24.714355206,warning
2005-10-28 18:41:04.047603206,warning
2005-10-28 18:44:40.840700206,warning
2005-10-28 21:02:11.554565206,warning
2005-10-28 21:52:59.000895206,warning
2005-10-28 22:30:13.671408206,warning
2005-10-28 23:36:55.577173206,warning
2005-10-28 23:39:42.546929206,warning
2005-10-29 00:32:11.363574206,warning
2005-10-29 02:12:23.115033158,warning
2005-10-29 12:46:35.461143158,warning
2005-10-29 21:34:47.994237158,warning
2005-10-31 22:38:33.889592235,warning
2005-11-01 18:58:00.759869156,warning
2005-11-04 01:18:14.036879112,warning
2005-11-08 02:25:33.460904907,warning
2005-11-08 05:46:42.625462273,warning
2005-11-08 06:08:36.110111273,warning
2005-11-11 02:05:01.145224425,warning
2005-11-15 20:43:08.745774986,warning
2005-11-15 20:47:06.423089986,warning
2005-11-15 20:52:54.739671986,warning
2005-11-15 21:28:45.801432986,warning
