timestamp,rpm,motor_voltage,motor_current,motor_temp,inlet_temp
2003-05-17 19:50:23.999220009,0.073864997920848,0.0008645802626007962,-0.028156986578120588,4.894290270772925,-0.06354078234511856
2003-05-17 20:00:55.321028118,0.5499432153481676,1.045313836380019,0.30889454111642395,7.360084248835371,2.066850308292704
2003-05-17 20:09:51.025692213,1.1579373550714218,2.6428941903556162,0.638756455051516,9.546163841522558,3.8972341295244886
2003-05-17 20:22:03.390299476,2.3599910010403526,4.615295051771317,0.872850619723997,12.193008220031324,6.420748151626995
2003-05-17 20:31:05.578426363,2.7623504348092234,5.2102911537741905,1.2091124617437077,14.03816707700501,7.830716315614545
2003-05-17 20:41:25.479634569,2.9893191337187117,6.113672586825191,1.2277252902408784,15.843116307317704,9.488739908231317
2003-05-17 20:52:02.514739370,3.2877727084589994,6.745523388967873,1.257248601754394,17.366199958890448,11.067786692051415
2003-05-17 21:01:35.581108940,3.453107058903682,6.901452557418998,1.3620575289755714,18.76700347088699,12.382498670946303
2003-05-17 21:12:39.858752557,3.6965802656868085,7.169925227448666,1.2549789674607885,20.31748806414835,13.772794872048468
2003-05-17 21:20:46.980851141,3.639794733021643,7.045166752007909,1.3675192348233551,21.148718230322164,14.645350771873876
2003-05-17 21:32:02.211789133,3.635259843903324,7.245061727481958,1.43604375460847,22.234190321492658,15.711434421544752
2003-05-17 21:42:05.370528528,3.6483847165255034,7.126845400493838,1.5773379587250647,23.1255410348123,16.877591526590802
2003-05-17 21:51:13.595433974,3.4707356101747684,7.017907731758081,1.4597303365801364,23.925380573154115,17.52046831533696
2003-05-17 22:01:17.769760098,3.6075849783895246,7.142952501078293,1.4813003345945857,24.53335855351483,18.220420257780198
2003-05-17 22:13:05.276228056,3.3961284532283593,7.1139519961699715,1.4530095076319753,25.65859802009647,18.930747786082314
2003-05-17 22:21:06.795293632,3.370814070274042,7.036231239825661,1.5750372281210208,26.124948330035913,19.473165501402818
2003-05-17 22:32:55.628968097,3.3848648286084044,6.9179542448003355,1.5290553363853363,26.690235449791217,20.14324161915927
2003-05-17 22:38:34.659055258,3.5253025519474375,7.021818269438544,1.3722767683953803,26.793788772360827,20.453445612530942
2003-05-17 22:50:37.255344592,3.285409087520161,6.938537717674108,1.4331177006194173,27.474859430802518,21.007312058261657
2003-05-17 23:01:39.006771005,3.3615619990628747,6.878278490808582,1.100630747671717,27.998838552466864,21.49263613949945
2003-05-17 23:09:54.253785294,3.4268122064182216,6.667800204592982,1.3442656083548261,28.18238545037029,21.641273672890808
2003-05-17 23:22:06.925985121,3.278722753939066,6.83128718092644,1.393865987660704,28.52348500314706,22.119352986546897
2003-05-17 23:33:47.234154895,3.3602731508558175,6.567588423405822,1.2304921805912914,28.764622567035293,22.328355177136757
2003-05-17 23:42:13.372898859,3.1639665370529695,6.5933802896039815,1.3537827587637248,28.976634061831184,22.62018805982338
2003-05-17 23:53:06.450904050,3.2888053434042788,6.437947123434989,1.2895956603677576,28.989977678726685,22.802222811868912
2003-05-18 00:00:16.579014453,3.1451328343295253,6.37582939958782,1.3148882254532248,29.139066732736218,22.7668945448701
2003-05-18 00:10:43.646456242,2.998062500759264,6.289938238980392,1.2746443086692913,29.31319402105152,22.997650386619462
2003-05-18 00:23:36.296412284,3.0617687622811496,6.302429962600814,1.0929063944215485,29.34034078057048,23.181368341761278
2003-05-18 00:30:05.917831982,3.1087387330425282,6.2154307986160475,1.105559305264559,29.36957829822673,23.086415150777686
2003-05-18 00:40:17.589912333,3.046584127474294,5.947783801625331,1.3523629252571068,29.485773474861833,23.17340897285205
2003-05-18 00:51:00.422244195,2.9729295088338197,5.896817911998254,1.1226932019288605,29.64205011828073,23.231517531877103
2003-05-18 01:01:35.570942939,2.8822749408814454,5.926408279703636,1.2699960638308565,29.50295335368025,23.17005291652508
2003-05-18 01:10:39.045006800,2.7655410655988217,5.775770000695894,1.1521010815029975,29.379711336290722,23.315829175931203
2003-05-18 01:21:45.577143330,1002.3916160848231,147.94833073003568,14.598519361709688,40.6149434827415,36.84387773549434
2003-05-18 01:31:50.641385054,1008.9739978559189,158.37769645755978,18.405598606662767,43.60223136318422,27.65531659578993
2003-05-18 01:41:28.942684812,1054.0738733335909,179.22048565306534,21.0678597701906,51.02509398664653,32.40778363841384
2003-05-18 01:52:11.155044799,1016.0013617159232,191.77698747358878,26.089837561187757,65.80031968497471,26.898016564129094
2003-05-18 02:01:42.769356948,-1075448.0539465214,179349.1324037087,0.9611677096000617,-102055751.06403401,8104203157693.952
2003-05-18 02:10:42.840589679,1166.1825795791938,205.44385018242914,29.127978171858295,81.92010119437626,44.02258507853697
2003-05-18 02:21:10.552843834,1106.054202091283,213.91444474506758,30.575766494577234,77.42600958659918,36.74376023843226
2003-05-18 02:30:40.406692616,44.232337934117986,88.04794519418662,17.709774154103076,77.03058465939972,38.86791477203642
2003-05-18 02:43:06.335579437,31.035851514460877,61.87873188990523,12.252474968178367,63.11953803312653,38.0868413550797
2003-05-18 02:52:27.607228083,22.317835629508306,44.51493096617371,8.682261922426216,55.015647122717084,37.30156626578397
2003-05-18 03:02:24.623070736,15.391329027293404,30.57853336161769,6.047061517390399,49.11711056293965,35.95883765999062
