timestamp,rpm,motor_voltage,motor_current,motor_temp,inlet_temp
2004-03-15 02:01:01.025218006,-0.03070399739067314,-0.11941465997543346,-0.05157680068335563,5.057694496076152,0.01045328206387737
2004-03-15 02:11:22.222919861,0.22163958198245964,0.7739800417730444,0.027104849492581046,7.095192868277283,2.0799880465387157
2004-03-15 02:20:42.799483764,0.6252061798675209,1.5388352756387829,0.255118938237636,9.15056118063421,3.8969779726196663
2004-03-15 02:30:09.884661180,1.240654187831922,2.3100858589978057,0.26458389721593134,10.781605496179765,5.441009799133525
2004-03-15 02:39:27.347472038,1.4307822884954844,2.942477715939037,0.6914189984879326,12.589958398926889,7.181308428826383
2004-03-15 02:52:57.276309198,1.6531737254360586,3.4138973099616043,0.5324358399432445,14.71355348398308,9.086835245338017
2004-03-15 03:00:48.134740136,1.8262993154061373,3.5799080463689137,0.8059552312507585,15.73064579082402,10.121086586526362
2004-03-15 03:12:27.397297167,1.9261897818405076,3.6080343343997274,0.7587047041144026,17.458760786355015,11.58161168793639
2004-03-15 03:20:57.561191920,1.7604386037554434,3.7888598209416107,0.6575332885854818,18.416445084413255,12.640608278137085
2004-03-15 03:33:35.512046085,1.8449289949277428,3.7800317028040635,0.7601911543623493,19.785527778211396,13.900308255370833
2004-03-15 03:40:42.533805040,1.779022513277265,3.815839857962805,0.7574808903086582,20.428067276871666,14.71944848602351
2004-03-15 03:52:00.028444322,1.8197597651717479,3.9207801445005157,0.9309411005668924,21.391055219634094,15.484826342058293
2004-03-15 04:02:23.016280258,1000.261929580483,156.65419156741615,14.981615233874205,27.708089769308376,16.667298774897006
2004-03-15 04:11:15.164974567,1061.1046275264857,154.44096937828553,15.392074118612314,32.690374816335286,22.505843014501988
2004-03-15 04:22:32.954124108,1080.424845144904,178.1238938026336,21.58199199654298,55.79797674947483,18.49201656463103
2004-03-15 04:32:11.535215667,981.9842774525426,193.98121688355914,24.172156212968396,60.032138230345076,31.679030418399083
2004-03-15 04:42:21.184243060,944.7192949250141,211.02174211606211,28.00275210531153,67.44961028345541,29.1659894307326
2004-03-15 04:51:43.637190384,1039.4140308235437,227.29582609671223,28.42483640257472,75.39508152496003,37.59594749047348
2004-03-15 05:03:43.984811578,1132.3507545228674,224.16479735879304,29.123963672318204,74.19467107223647,29.128938191206437
2004-03-15 05:12:09.003416103,1144.788843604622,224.3498272543299,31.016570596842243,72.03821006458995,37.321491675853586
2004-03-15 05:22:57.672139486,1042.3522131984935,223.57533632391193,28.70012780289614,92.79989476542305,34.90971499426319
2004-03-15 05:30:41.379878766,1055.345820204564,233.1847722281889,30.63165018248186,83.92028841424383,39.318280706654754
2004-03-15 05:40:58.152445693,1059.254018404738,230.62449064741688,30.67031881349408,91.3378544337953,38.64073097682005
2004-03-15 05:52:46.804788569,1112.6056794167323,220.15376323388097,30.947347951402154,98.72105996707636,52.607999589204276
2004-03-15 06:01:36.110497819,1011.4058818233584,224.36603817749773,29.682611691990513,86.63369717588614,42.411346689966194
2004-03-15 06:11:58.666481385,1011.1986538515885,222.28221450184054,31.1188426293872,90.43608467541993,46.31981593908918
2004-03-15 06:22:41.560682396,1056.808802440627,230.22871438220315,30.935786264708675,98.00592560281648,45.53709582706866
2004-03-15 06:31:42.472586084,1114.837930022348,220.73382220805524,30.572516235937957,90.66332155409971,45.29661794509098
2004-03-15 06:40:46.873262452,1029.6556999918364,220.87493656582438,30.722342896757464,103.11263079322835,38.35033883583794
2004-03-15 06:50:48.586798718,1117.7017070654977,201.16020593795128,31.011378499025234,95.78867084945053,48.05327254919827
2004-03-15 07:00:45.660194610,1034.1849182540668,225.65763522676005,31.85912136765872,99.82536138649527,53.00596192622402
2004-03-15 07:12:28.532633050,1052.5442638792163,227.2203638042877,29.07554785109995,96.29891420419467,54.670347019246286
2004-03-15 07:21:45.406092726,1103.8220627510987,208.17172908728534,31.263188069968354,102.05965458187165,57.07903617984459
2004-03-15 07:30:04.836330625,987.1225727524038,214.04302912030997,30.853507471111488,97.32165286281125,58.377424919784
2004-03-15 07:41:55.345368110,1082.52515670699,202.11264882344395,29.35603385069951,96.9583944599954,46.33839747615652
2004-03-15 07:51:11.855577460,1020.0496677169989,209.01814040470762,30.660630986786966,98.46644890571457,57.11381588737519
2004-03-15 08:02:05.698670966,1015.7581276296777,238.39257566013634,31.307722398343557,99.70375722016857,54.21991657785293
2004-03-15 08:10:43.715095125,1050.5785678382372,229.4683122692651,31.6967385951841,105.09140555499287,61.35456014606095
2004-03-15 08:21:12.556473093,1078.9094721004785,236.07384749878133,30.572584002811762,109.56204000876066,53.25736942090363
2004-03-15 08:32:07.540331100,1127.530645161402,223.43584533140313,29.815625038803397,101.65977645380136,60.83597786575474
2004-03-15 08:43:30.665155978,1038.8777298682785,236.6789578357937,30.629120080670525,100.59156649426964,57.09885220063424
2004-03-15 08:51:04.278363836,985.0866501659407,234.72511922875788,32.03433583624609,97.3406986272439,59.72078558331224
2004-03-15 09:01:14.307754929,1024.163749484772,230.00489606009222,29.387246440002098,93.74893278794656,61.98446014017724
2004-03-15 09:11:42.510350011,1098.1956333748155,233.13892593849968,30.32951081693749,93.66734101672994,53.28654633047317
2004-03-15 09:23:51.677313143,1042.324279013057,219.4273753758998,30.56282752225201,107.81392070870206,55.96214770289851
2004-03-15 09:32:16.006829777,1073.8275595407893,214.7156123416852,28.985612149936394,105.78184855123997,55.651733242959736
2004-03-15 09:42:30.158642159,983.766990639735,216.29061338982342,27.961193785176853,104.50368346330096,61.91108673046984
2004-03-15 09:51:50.528746812,1097.4082030924503,229.2376065581523,28.958193222194698,96.71888597036748,62.52644502290612
2004-03-15 10:02:40.589644814,1002.6428793633978,232.23127447069035,29.146043585718466,95.22943022386902,58.32768128783999
2004-03-15 10:12:00.191422994,1009.7430317816613,225.40183169412833,30.94606336530947,104.17772590676691,55.98062717106588
2004-03-15 10:21:24.188893524,994.6599780675045,219.75643123830866,29.01161205221776,104.48211084519933,54.123240544824036
2004-03-15 10:33:04.158591196,1025.4147720429187,236.0297657909758,28.781255957048316,104.16725963293881,56.13408072540502
2004-03-15 10:43:04.053575563,1133.654156837431,207.61868224932977,30.04963414442041,107.26323383321449,67.98783526315938
2004-03-15 10:51:03.695139839,1082.0653707377003,232.55184214810046,29.66869106341668,93.74792598850259,53.799071543836696
2004-03-15 11:02:24.453238159,916.3366501946584,232.08067806277393,31.263595564775805,102.81692935420934,49.08242495566739
2004-03-15 11:12:09.967148414,975.9388560003691,216.89252042252286,28.88369281286342,105.77767948745861,59.3208866676102
2004-03-15 11:23:11.177550575,1098.852759123366,229.4626580820236,29.483201537274248,101.26894931948263,62.93488543389756
2004-03-15 11:32:29.578552809,1028.6627776499834,230.5121870456591,29.678698951345048,106.70724586165483,60.72315188477329
2004-03-15 11:40:31.661826157,978.3020925333295,222.3886361859686,29.312892500541373,94.17154843018062,60.60840660441725
2004-03-15 11:50:58.260953422,941.6398873017662,207.8079779910536,30.419690578440527,108.73083734675545,51.372817760449884
2004-03-15 12:01:39.159614008,1164.557555957228,223.39415845122417,30.56985455299319,103.61245466096284,46.189755535622254
2004-03-15 12:12:44.187349556,1065.6458325533304,226.909729353721,28.816054229191824,104.11245840284886,62.58184412307229
2004-03-15 12:21:53.970623588,1007.6050687207963,221.08504831672062,30.913629055417235,103.24507041673299,60.07719307020334
2004-03-15 12:32:02.849914730,1051.5600193871799,216.50409645663063,29.770913735906504,111.39767688868636,50.443804993772595
2004-03-15 12:40:56.326980550,999.3631511833585,234.69675451084782,32.48904047744882,105.68714374922206,55.91872534863299
2004-03-15 12:52:05.843319066,1020.5555926507166,232.75804684073753,31.748399663114192,94.25736032646446,55.818690659734855
2004-03-15 13:01:44.946181925,-2829433.1480951486,-3.502309361073346e+26,3516.4483744548115,-4.770561863434245,-26077162329.41193
2004-03-15 13:12:26.930863922,934.155100728248,209.0830453455594,31.27062039532449,104.24518479723532,55.48349682560444
2004-03-15 13:20:00.350174547,1075.365282746898,228.09748669292966,29.333897325092543,105.29109732057864,57.95130601605203
2004-03-15 13:33:22.002502927,1043.7263785125908,199.5335064290478,30.1077659222924,103.42205882697215,61.29234576933209
