2003-06-05 01:20:57.383700545,warning
2003-06-08 04:37:57.186001471,warning
2003-06-08 07:56:06.349145438,warning
2003-06-08 20:53:02.711062781,warning
2003-06-11 00:06:54.075250893,warning
2003-06-13 01:57:59.855678717,warning
2003-06-13 04:15:41.902223717,warning
2003-06-13 16:08:48.636900708,error
2003-06-15 01:04:26.484083166,warning
2003-06-15 01:13:23.276953166,warning
2003-06-21 19:07:07.014014496,warning
2003-06-21 23:06:00.346038241,warning
2003-06-21 23:28:46.906822241,warning
2003-06-23 13:55:29.648378772,warning
2003-07-01 02:58:00.783184221,warning
2003-07-01 09:04:20.757189716,warning
