2004-01-12 16:28:33.387608472,warning
2004-01-22 04:02:15.965781988,warning
2004-01-23 06:22:32.863355239,warning
2004-01-24 12:59:09.837649651,warning
2004-01-24 13:15:16.415850651,warning
2004-01-24 13:41:26.242453651,warning
2004-01-25 12:22:33.496087794,warning
2004-01-25 20:00:38.823461980,warning
2004-02-01 09:39:04.362661847,warning
2004-02-02 14:36:23.020021162,warning
2004-02-06 23:41:12.574743826,warning
2004-02-08 03:50:31.899459106,warning
2004-02-08 22:34:37.358555859,warning
2004-02-08 22:40:48.845615859,warning
