,timestamp,rpm,motor_voltage,motor_current,motor_temp,inlet_temp
58,2003-05-01 00:04:48.752547778,1034.8245516129857,216.6463207336652,29.89791117159036,83.9555678310229,45.01060763299339
59,2003-05-01 00:13:51.502033282,1045.5365908902006,203.36707730885632,30.380195293391857,84.38089010087477,42.7964581543574
61,2003-05-01 00:33:12.195820845,1082.2085057408046,228.95671762969747,28.73188822765346,99.22322359022672,46.51964272076785
62,2003-05-01 00:43:50.368904199,1044.4542900076954,219.84611797396087,28.51842440109893,94.02053053138523,48.600134295139924
63,2003-05-01 00:53:34.211220783,1065.214186772678,240.31618877788102,28.47709641017673,100.27954790644432,39.00957466835239
64,2003-05-01 01:02:30.835157807,1097.293514448423,207.37198595055924,30.079089046312173,91.48390282510117,49.165528552162314
65,2003-05-01 01:12:12.475441754,1130.1549039002714,222.59040905329732,29.414492680298988,89.12044049706957,43.549747543241814
66,2003-05-01 01:22:16.652518745,1009.5381711222313,222.6463154760323,29.825594607041047,94.97509064735088,43.37082895284773
67,2003-05-01 01:29:48.953199151,966.5279462212284,212.85843544524013,30.44007393071928,86.43103701905228,49.506455288772656
68,2003-05-01 01:44:21.234175773,1045.2815674236383,233.89098050337373,31.224921046547085,95.47339937978435,41.03728569471686
69,2003-05-01 01:53:33.863403633,989.645724861154,218.36288104883613,31.055130922097305,102.452431792343,47.13937971255564
70,2003-05-01 02:03:52.508679994,1006.1340375374804,206.6358105346402,31.79505942291345,93.91682768170573,54.510427642117754
71,2003-05-01 02:13:12.420150081,1096.4728279228211,214.30923682169544,30.13690055832183,94.48643274064423,58.68489970941066
72,2003-05-01 02:22:20.934171225,1170.354448904475,227.23902662870418,29.502495676852785,99.24941524682536,53.299538134844745
73,2003-05-01 02:33:43.642865719,1077.0506102509878,234.08736610896688,31.641691729811193,103.27188951663892,47.58092044423285
74,2003-05-01 02:44:13.096768728,1001.1735358972368,209.357578891474,30.148399777528738,93.44896652399949,40.9284994784874
75,2003-05-01 02:55:11.547979260,1075.0420405802897,219.1999877585013,30.426532108873754,105.1792707507796,49.297743937104514
76,2003-05-01 03:03:51.689533572,1041.8370931814143,201.07729183363483,31.91801755963596,96.40378837480522,48.466782529070166
77,2003-05-01 03:13:45.771081762,1058.8543261669238,231.4958555109508,29.49013791584786,101.51763755176673,58.764226722378865
78,2003-05-01 03:22:24.144297201,1047.220897141576,219.89916216561363,30.398151873078927,97.81671293931265,61.14618133391797
