,timestamp,rpm,motor_voltage,motor_current,motor_temp,inlet_temp
26,2003-07-11 06:10:03.196381059,999.2577065840708,149.23584370727437,14.699252793934706,39.10953736195598,25.504928883267862
27,2003-07-11 06:19:12.554807981,995.66691132089,167.67532856333492,16.724413008894118,44.69137735220147,35.5964665873974
28,2003-07-11 06:29:41.132688503,961.7854650828262,181.68411771995,22.103681402504417,55.03417628665787,28.833511561037913
29,2003-07-11 06:38:50.336537560,1013.4129586870714,222.2896000413955,26.92155704623561,69.54129437522494,29.985978457936536
30,2003-07-11 06:48:10.989695733,1020.37608110586,200.5557540784267,27.00939260907095,64.74801502443441,31.69865014846859
31,2003-07-11 06:58:31.382339188,1088.148613971259,224.51785000729603,28.90906261914725,81.84609195109698,35.569522954617184
32,2003-07-11 07:08:07.517108732,1091.6828515073669,226.14370582530682,29.758182703415535,83.6723105155129,33.538317170655084
33,2003-07-11 07:18:26.854517448,968.9329991609912,215.06025709732623,30.99841258788779,84.95863814123109,37.81198753461246
34,2003-07-11 07:29:35.918342133,1017.9105719439948,219.66893949204098,31.34733891463197,84.08967110337808,29.30215394248482
35,2003-07-11 07:40:56.003550244,1131.5122829682366,230.41213721750336,29.301965721768198,86.7329075982753,44.31888294808749
36,2003-07-11 07:48:17.758136381,1023.8821661649744,227.45303330223857,29.896887407538408,88.24866876221616,43.58686223410943
37,2003-07-11 07:59:19.033472652,1115.2598845423563,235.68062747847438,29.593675776646318,91.79641821732041,50.86371912669698
38,2003-07-11 08:08:24.116438876,1124.8071553670952,201.39869689762799,30.115873934150766,87.2218257884474,51.74361156164854
39,2003-07-11 08:19:43.733017023,1070.6077873693253,231.2785386157261,32.074615042161355,98.34766044738016,49.73972221948609
40,2003-07-11 08:27:58.476775234,1113.5483359688963,214.8873029182459,31.474171810824558,91.59647620313106,49.06680748600265
41,2003-07-11 08:39:48.672153573,1022.2484245425295,238.82394149318318,31.05967888405393,104.44034232072781,51.2160271035465
42,2003-07-11 08:48:27.009047663,1037.7918496062512,224.08993172365157,31.71014796970352,96.27208582093029,38.77507661856588
43,2003-07-11 08:59:32.572111145,1107.7511127272164,215.5131079738761,30.974528072059048,100.80671948259688,55.66095381184364
44,2003-07-11 09:08:25.760120060,1106.5582452489032,229.251419302588,30.218476628912484,104.4069470894335,52.540723009592725
