,timestamp,rpm,motor_voltage,motor_current,motor_temp,inlet_temp
33,2003-07-06 20:04:34.816638092,982.628665271492,147.76422950068502,13.951964710347536,38.259972822317344,26.058574263548387
34,2003-07-06 20:17:20.436366527,1062.3864085614364,176.96149916945538,19.613869527929012,53.64950121150568,31.7962400335476
35,2003-07-06 20:26:29.767510250,1041.6618933241818,205.80219190507083,23.3165472799374,55.9496976668169,30.184734335592236
36,2003-07-06 20:36:09.923863411,1047.4085032241012,185.85943711129997,26.736195184994425,55.05937474332326,29.669041551496147
37,2003-07-06 20:45:31.005854634,1093.0511279569066,222.4913392036516,27.535058389834337,67.50005370471082,33.32120796720031
38,2003-07-06 20:54:51.542828219,986.5398552234367,203.80052618429107,28.370366498680053,75.77056764742561,36.12795491346533
39,2003-07-06 21:06:07.095698777,1064.2658557078043,230.69937882449543,30.20410898224198,82.79902004450616,37.85975272277179
40,2003-07-06 21:15:43.689995359,1037.4311076524584,221.9602352611996,30.890536199003247,83.80872682043186,40.915156396179626
41,2003-07-06 21:25:35.313192327,1028.4287515856213,237.13453069793945,31.57006485947721,92.41354196819807,47.40405870804098
42,2003-07-06 21:34:51.705770169,1000.8659208817943,231.6990661848607,31.06137815191723,87.18078401771368,36.7191662542357
43,2003-07-06 21:46:43.864610079,1066.9587065216956,228.94083728414245,30.865659354897627,96.85315279334213,36.317285255873145
44,2003-07-06 21:57:38.269165178,1118.942245806958,239.4040460726806,32.48961834625165,89.4800209750834,43.32367537474885
45,2003-07-06 22:07:59.918804925,1019.7302544929623,241.6699304116553,31.25224296556186,86.04598601455879,43.743772510941696
46,2003-07-06 22:14:53.880548259,1067.4886346546616,210.59644967089446,31.790924731714874,100.37873532815114,48.009031273104675
47,2003-07-06 22:25:41.058100779,1122.1043078946832,224.33072063849133,31.20489849851181,99.65643275091244,53.85743179558547
48,2003-07-06 22:35:55.690528092,988.5749215744687,222.8050002245324,29.294580880529004,93.55309262762437,50.54917969468428
50,2003-07-06 22:55:58.043759540,1002.1544475927265,224.57865887927312,31.190057985549593,91.80402734617122,46.21800909042322
51,2003-07-06 23:07:02.634796662,1115.5662702750242,215.6704576107523,30.607324460399365,105.46454065834152,51.859883053352405
52,2003-07-06 23:14:42.559807607,1125.9394620465469,232.96448853586062,30.53574808046001,97.91910671762484,45.95505848720522
53,2003-07-06 23:25:20.832938712,1052.4211384996563,221.55097420408097,31.295333680338068,111.69300180976143,48.6265872566071
