,timestamp,rpm,motor_voltage,motor_current,motor_temp,inlet_temp
32,2004-12-24 23:03:25.873882359,1034.3584246546845,211.81929586715984,28.67529168498311,83.37603390703394,36.64380711316723
33,2004-12-24 23:11:53.365690567,1059.6426978110092,215.8190805883461,30.129356046986338,90.75251773209023,42.96988645636652
34,2004-12-24 23:23:17.441473610,1083.0390474338453,214.12741983276595,31.785693343921533,94.43170184978348,48.80021831310865
35,2004-12-24 23:33:03.746843316,999.7868536452733,236.95765576217602,32.695740542958696,89.01023121615614,36.74841579198978
36,2004-12-24 23:42:57.867772247,1073.0289869066894,231.7228100737926,31.60853720249794,90.65823422836904,42.002407142715256
37,2004-12-24 23:52:30.215153911,1143.9384722586356,236.61279385459488,30.80269247898023,98.9909437584618,45.68336167051197
38,2004-12-25 00:02:15.306436372,1117.3580233536718,224.72967352197045,30.232765227600627,104.31930980475906,51.65667270536211
39,2004-12-25 00:15:00.447636704,1067.8251554982178,231.94118029874508,30.56259288585112,96.32052158574294,43.85286753864092
40,2004-12-25 00:23:19.033427329,1156.9244697067666,247.82012649102245,30.656226631950304,98.96175027747202,58.890132511999646
41,2004-12-25 00:32:19.914923184,1080.1975560327085,240.2940103240586,33.186212373535966,93.36637779872056,53.88295886369085
42,2004-12-25 00:42:41.792293296,1054.6631808858426,232.6757697733695,32.27502001831994,100.78353024020298,50.56699422467271
43,2004-12-25 00:52:42.412045286,1020.6784578440075,208.54380698511972,30.108172882946377,101.58260398170479,43.591208696223774
44,2004-12-25 01:02:37.291565063,1109.183321182302,225.83569318142625,31.029350295156412,107.32505087500788,61.70876388690353
45,2004-12-25 01:10:39.462075339,966.991302092732,225.13100503816804,32.095778688700555,109.54406803614019,54.04177223423892
46,2004-12-25 01:23:48.600216953,1102.7244095001317,229.45793655991127,28.887354360960092,101.97360514293452,51.964070810273974
47,2004-12-25 01:33:28.879149878,1013.2457290833888,215.65962436362952,31.24475873748248,105.32159905229695,51.34019054144828
48,2004-12-25 01:43:16.553339616,1071.2138015206776,238.0277625934453,31.14338614934241,97.079897060317,57.41373918398818
49,2004-12-25 01:52:36.717092752,1094.1238465545996,224.128970487092,29.976955087726378,102.50068361009224,54.82295942511661
50,2004-12-25 02:02:47.618637145,971.4559251481168,206.6159263811247,31.33431498055716,98.42795860994372,61.764214080405004
51,2004-12-25 02:12:37.592450722,1076.6285504988214,239.0427266571525,29.996493996742768,102.98198611542509,46.77566326099446
52,2004-12-25 02:22:16.488513444,1063.7339686321052,219.52892191678944,29.65365323450226,102.04250605309049,56.0654131882522
53,2004-12-25 02:31:44.898131583,1051.1715689814766,228.24678437693984,32.485658456755125,112.78440394159149,55.06437290154714
54,2004-12-25 02:42:45.263899702,1026.7181899380105,219.30048332816827,30.215216373087998,98.6099459130008,61.63780901322718
55,2004-12-25 02:49:53.658751432,1014.5809988202743,228.02062757111102,30.17500319714009,97.94651889302556,50.347923362925755
56,2004-12-25 03:01:28.563884066,1134.0342959268264,218.3442096580584,29.30329036004804,104.64598080828392,54.91122157799936
57,2004-12-25 03:12:26.410363189,1048.7028011490513,217.59282610975652,30.89817060817575,98.07250657091019,54.520408614819175
58,2004-12-25 03:22:10.056410915,978.252553012562,216.6385945610316,29.247187641098552,95.68098652001127,41.08116790675721
59,2004-12-25 03:32:07.649957107,1034.504239920038,223.8334852856013,30.728297104023905,104.75663404719064,50.87486064232419
60,2004-12-25 03:42:16.154472794,1079.446519401253,213.57800261188663,30.972212078002702,110.54259869387985,58.26490930408994
61,2004-12-25 03:54:26.583461749,989.1277888137939,227.80868663167755,31.691918175400016,113.11809574605091,52.06627506838189
62,2004-12-25 04:02:40.382003892,1008.4965295092682,227.87876586446905,29.17568802982204,96.2113064119205,53.562095022877166
63,2004-12-25 04:15:31.031935296,1094.5514104715705,225.26408633388587,31.216088427178768,110.15161035488052,59.31628273445322
64,2004-12-25 04:24:28.314144646,1038.3247941538361,213.95308893186132,32.306414143474306,109.39277419916132,56.82485751118588
65,2004-12-25 04:32:22.227837546,1026.4148138494816,227.06626427797082,28.76640556849588,110.73196533764809,55.724129441563356
66,2004-12-25 04:41:02.263227144,1040.1450986281206,227.48542060132087,32.582250907358976,92.19264963568222,57.35581336579775
67,2004-12-25 04:53:22.193635884,1092.9767575755834,225.0074756172928,29.107566018666468,103.53855015615913,54.55134051012166
68,2004-12-25 05:03:10.317437240,1037.9526553430708,222.0061486975111,31.610814725959735,97.83831555605276,58.423816118822366
69,2004-12-25 05:11:51.002325187,1080.1102439734586,213.09249319833432,31.663395288446317,103.11146399360577,54.24241782300779
70,2004-12-25 05:21:30.178032069,1061.214244880981,219.49302724398657,29.69519558477782,96.14034082275026,52.226547098044655
71,2004-12-25 05:32:49.109805598,953.7171549498953,217.24522758738019,30.34984751740086,115.88291165644348,49.63518321690622
72,2004-12-25 05:42:57.117275823,968.2523509601604,229.70413877490677,30.903919396210572,102.73049120662321,60.405993131934174
73,2004-12-25 05:51:52.491046120,1022.9747522637883,227.63856135762333,31.409575647251195,99.57156537879575,54.60755082076973
74,2004-12-25 06:02:16.551333188,1034.547265432582,232.50828799842716,30.751051049746074,99.7654544145916,59.77435850839591
75,2004-12-25 06:12:32.795658113,1064.009619466113,213.12863771379543,31.26064726692669,102.33817512820627,58.940381316471424
76,2004-12-25 06:25:09.141421393,949.7327945300048,224.09293211430577,28.593575564106626,105.959699468464,64.35571901967184
77,2004-12-25 06:32:41.356405006,1075.9178594770897,226.40044737113752,32.460989341433375,101.69374190771576,50.78392313144685
78,2004-12-25 06:42:51.180869908,996.287134982936,229.52632412878376,31.43485376215513,103.57155115551168,55.892966223281796
79,2004-12-25 06:52:17.449673185,1012.530987246397,211.80633197452744,31.93621817393905,111.66717758948714,62.938384592115135
80,2004-12-25 07:02:02.779318301,1064.1463957837748,239.71767020109155,30.68734195662906,105.79503532544142,57.172519331973525
81,2004-12-25 07:13:43.700989329,1062.8274154288526,219.028854451527,29.811963785478767,104.5230633019795,60.59214015006825
82,2004-12-25 07:21:44.480314230,972.5012828317728,236.9766967591077,30.586096708763872,103.78585649633246,54.41150893182766
83,2004-12-25 07:32:54.350609150,1121.9559115636898,221.5023717877986,30.46646065234873,100.23593044590015,55.29272946625793
84,2004-12-25 07:41:11.193174944,945.3859873016536,225.24639937477616,29.209663204796573,106.33442781930992,57.884393451656656
85,2004-12-25 07:53:10.448572025,1015.289278916593,220.7691883010285,30.810579867099374,102.44530988032942,64.14456399380883
86,2004-12-25 08:01:05.081903126,1042.8906295556785,237.02724324792806,31.142409238434716,104.58573290967732,55.687661759972755
87,2004-12-25 08:13:34.388273384,1071.6102635402963,222.97814228048725,31.61822893913278,110.3367540498118,52.83626113280109
88,2004-12-25 08:22:49.086532108,1064.0064876145032,219.14727088977835,30.690758022242704,103.68128002866156,47.49005668450953
89,2004-12-25 08:34:19.237189422,1097.9423773894875,235.9946865895536,30.049926055003816,99.25271991457781,58.428778195434106
90,2004-12-25 08:42:52.570636463,1080.3386596235393,226.59787036876997,30.065408420720114,97.89497173504637,58.173333601126025
91,2004-12-25 08:53:23.180039587,1048.5768008482287,234.3581516063372,30.71514215374597,100.95220470449392,55.960032748214786
92,2004-12-25 09:02:36.653596652,1032.3064930282126,209.321400789917,31.15496356068909,109.28809265420557,59.02458052641576
93,2004-12-25 09:13:14.561229849,1083.401780532282,218.38026870101382,30.77028481510429,102.7508902784342,64.39191020696742
